"show_id","type","title","director","casts","country","date_added","release_year","rating","duration","listed_in","description"
s6500,Movie,Clive Davis: The Soundtrack of Our Lives,Chris Perkel,Clive Davis,United States,"17-Sep-19",2017,TV-MA,"124 min","Documentaries, Music & Musicals",This music-driven documentary charts Clive Davis' 50-year career as one of the world's most influential record moguls.
s6522,Movie,Command and Control,Robert Kenner,"",United States,"15-May-17",2017,TV-PG,"92 min",Documentaries,"Chronicling a 1980 Titan II missile accident, this sobering documentary weighs the balance of power and safety involving weapons of mass destruction."
s6526,Movie,Concrete Football,"Jesse Adang, Syrine Boulanouar","","Czech Republic, France","1-Sep-17",2016,TV-MA,"52 min","Documentaries, International Movies, Sports Movies","The development of professional soccer worldwide owes a great debt to the soccer – or ""football"" – that is played on the streets of France."
s6529,Movie,Conor McGregor: Notorious,Gavin Fitzgerald,Conor McGregor,Ireland,"21-Mar-18",2017,R,"90 min","Documentaries, Sports Movies","From making ends meet to lavish rides and fur coats, the Irish MMA champion grants an all-access pass to the highs – and lows – of his ascent."
s6536,Movie,Cop Watchers,Ben Steele,"","","1-Aug-17",2016,TV-MA,"45 min","Documentaries, International Movies",Explore the stories of the citizens who seek to deter police brutality by observing and videotaping arrests made by the New York Police Department.
s6540,Movie,Covered: Alive in Asia,"Micah Bickham, Galley Molina",Israel Houghton,United States,"31-Mar-16",2016,TV-G,"75 min","Documentaries, Faith & Spirituality, Music & Musicals","Christian musician Israel Houghton leads his band Israel & New Breed on a tour supporting their newest album of multicultural, hybrid-genre songs."
s6546,Movie,Cutie and the Boxer,Zachary Heinzerling,"Noriko Shinohara, Ushio Shinohara",United States,"14-Jun-18",2013,R,"82 min",Documentaries,"A 2014 Oscar nominee for Best Documentary Feature, this film explores the symbiotic relationship of artists Ushio and Noriko Shinohara."
s6562,Movie,Danny Says,Brendan Toller,"Danny Fields, Iggy Pop, Alice Cooper, Judy Collins, Tommy Ramone, Jac Holzman, Lenny Kaye, Wayne Kramer, John Cameron Mitchell, Jann Wenner",United States,"2-Mar-17",2015,TV-MA,"103 min","Documentaries, Music & Musicals","This documentary profiles eccentric publicist Danny Fields, who helped launch the careers of innovative new artists who would become musical icons."
s6787,Movie,Forever Chape,Luis Ara,"",Brazil,"2-Aug-18",2018,TV-MA,"74 min","Documentaries, International Movies, Sports Movies","In the wake of the plane crash that claimed the lives of 71 people, the Brazilian soccer club Chapecoense seeks to rebuild the team that made history."
s6576,Movie,De Palma,"Noah Baumbach, Jake Paltrow",Brian De Palma,United States,"21-Nov-18",2015,R,"110 min",Documentaries,"Iconoclastic film director Brian DePalma takes a look back at the production of such classic movies as ""Carrie,"" ""Scarface"" and ""The Untouchables."""
s6590,Movie,Defying the Nazis: The Sharps' War,"Ken Burns, Artemis Joukowsky","Tom Hanks, Marina Goldman",United States,"1-May-17",2016,TV-14,"79 min",Documentaries,"This film documents the story of minister Waitstill Sharp and his wife, Martha, who risked everything to save thousands of refugees fleeing the Nazis."
s6592,Movie,Democrats,Camilla Nielsson,"","Denmark, Zimbabwe","25-Apr-16",2014,NR,"99 min","Documentaries, International Movies","After Zimbabwe's disputed 2008 election results, political enemies are asked to write a new constitution and save their country from a bleak future."
s6607,Movie,Diana: 7 Days That Shook the World,Ben Ryder,James D'Arcy,United Kingdom,"28-Jul-17",2017,TV-PG,"93 min",Documentaries,"This illuminating documentary examines the aftermath of Princess Diana’s tragic death and the tense, dramatic week leading up to her funeral."
s6608,Movie,Diana: In Her Own Words,"","",United Kingdom,"1-Dec-17",2017,TV-PG,"113 min","Documentaries, International Movies","Featuring archival footage and personal recordings, this documentary offers candid insight into the life of the beloved princess."
s6616,Movie,Discovering Bigfoot,Todd Standing,Todd Standing,United States,"15-Dec-17",2017,TV-MA,"111 min",Documentaries,"Follow Todd Standing, Dr. Jeff Meldrum and other researchers into the wilderness, where they try to capture definitive proof of Sasquatch's existence."
s6628,Movie,Don't Crack Under Pressure,Thierry Donard,"Davide Carrera, Jesse Richman, Loic Collomb-Patton, Wille Lindberg, Matt Annetts",France,"12-Jun-20",2015,TV-MA,"95 min","Action & Adventure, Documentaries, International Movies","There are risks. Then there are risk-takers. In an around-the-world trip, follow athletes perform jaw-dropping acts in unpredictable elements of nature."
s6629,Movie,Don't Crack Under Pressure II,Thierry Donard,"Davide Carrera, Eric Duguil, Jesse Richman, Richie Jackson, Loic Collomb-Patton, Wille Lindberg, Matt Annetts",France,"12-Jun-20",2016,TV-MA,"88 min","Action & Adventure, Documentaries, International Movies","Using state-of-the-art technology, this stunning sequel follows athletes pulling off daring feats under extreme conditions in extraordinary locations."
s6630,Movie,Don't Crack Under Pressure III,Thierry Donard,"Temarii Buillard, Davide Carrera, Jesse Richman, Loic Collomb-Patton, Wille Lindberg, Matt Annetts",France,"12-Jun-20",2017,TV-14,"94 min","Action & Adventure, Documentaries, International Movies","Through deserts, above mountains and deep into oceans, elite athletes — both veteran and new — form bonds and pursue adventure in sumptuous landscapes."
s6632,Movie,Don't Look Down,Daniel Gordon,Richard Branson,United Kingdom,"1-Apr-17",2016,TV-MA,"93 min","Documentaries, International Movies","Aided by dramatic reconstructions and archive footage, Sir Richard Branson recounts his daring attempts to break hot air balloon records."
s6639,Movie,Down The Fence,M.J. Isakson,"",United States,"15-Jan-18",2017,TV-PG,"94 min",Documentaries,"The human-equine bond propels the unique and challenging sport of reined cow horse, in which dedicated trainers compete for the national championship."
s6648,Movie,Dream Big: Engineering Our World,Greg MacGillivray,Jeff Bridges,United States,"1-Jul-18",2017,TV-G,"42 min",Documentaries,"Narrated by Jeff Bridges, this compelling documentary examines some incredible achievements of engineering from across the globe."
s6649,Movie,Dream Boat,Tristan Ferland Milewski,"",Germany,"1-Dec-17",2017,TV-MA,"92 min","Documentaries, International Movies, LGBTQ Movies","On a cruise for gay men, five passengers of different nationalities take a break from their families and cultures to party and reflect on life."
s6650,Movie,Dries,Reiner Holzemer,Dries Van Noten,"Germany, Belgium","1-Jan-18",2017,TV-PG,"89 min","Documentaries, International Movies",This documentary explores the intense passion and distinctive talent that make Dries Van Noten one of the most unique fashion designers in the world.
s6657,Movie,E-Cigarettes: Miracle or Menace?,Emma Hatherley,Michael Mosley,United Kingdom,"1-Feb-19",2016,TV-14,"52 min",Documentaries,This documentary investigates the surge in vaping culture and whether e-cigarettes can really help smokers kick the habit.
s6676,Movie,El Che,Matías Gueilburt,Paco Ignacio Taibo II,Venezuela,"15-Oct-17",2017,TV-14,"119 min","Documentaries, International Movies","Spanish-Mexican writer Paco Ignacio Taibo II hits the road to trace the footsteps of Ernesto ""Che"" Guevara and sheds new light on the revolutionary."
s6678,Movie,El fin de ETA,Justin Webster,"",Spain,"8-Apr-17",2017,TV-14,"106 min","Documentaries, International Movies","This documentary chronicles the decade-long process that led to the end of the ETA, a Basque terrorist group that operated for more than 50 years."
s6680,Movie,El Viaje: Márama y Rombai,Federico Lemos,"","","18-Oct-17",2016,TV-PG,"79 min","Children & Family Movies, Documentaries, International Movies",Popular South American bands Márama and Rombai share footage of behind-the-scenes antics and discuss their sudden rise to stardom.
s6682,Movie,Elizabeth at 90: A Family Tribute,John Bridcut,"",United Kingdom,"22-May-17",2016,TV-G,"90 min",Documentaries,A blend of the royal family's intimate recollections and rarely seen home movies pays tribute to Queen Elizabeth II on the eve of her 90th birthday.
s6684,Movie,Elles étaient en guerre (1914-1918),"Fabien Beziat, Hugues Nancy",Nathalie Baye,France,"31-Dec-17",2014,TV-14,"93 min","Documentaries, International Movies",Trace the overlapping journeys of exceptional women swept up in World War I and hear their tales of bravery on history's front lines.
s6685,Movie,Elles étaient en guerre 1939-1945,"Hugues Nancy, Fabien Beziat","","","1-Mar-18",2015,TV-MA,"92 min","Documentaries, International Movies","Mothers, nurses, soldiers and deportees – these women fought against persecution for freedom and survival amid the turbulence of World War II."
s6686,Movie,Elles ont toutes une histoire,Nils Tavernier,"","","31-Dec-17",2016,TV-PG,"49 min","Documentaries, International Movies","From Asia, Africa and Latin America, five women share extraordinary stories of strength and determination in the face of violence and inequality."
s6687,Movie,Elstree 1976,Jon Spira,"Paul Blake, Jeremy Bulloch, John Chapman, Anthony Forrest, Laurie Goode, Garrick Hagon, Derek Lyons, Angus MacInnes, David Prowse, Pam Rose",United Kingdom,"6-Sep-16",2015,TV-PG,"102 min",Documentaries,"Then and now footage of bit players who appeared in ""Star Wars"" tells the story of how the film and its legions of fans changed their lives forever."
s6692,Movie,Empire of Scents,Kim Nguyen,"","Canada, France, Italy, Morocco, United States","1-Jan-18",2014,TV-14,"87 min","Documentaries, International Movies",This documentary explores the extent to which our sense of smell directs our survival instincts and enriches our sensual experiences.
s6700,Movie,Enlighten Us,Jenny Carchman,James Arthur Ray,United States,"18-Jan-17",2016,TV-14,"93 min",Documentaries,This documentary digs deep to recount the saga of the superstar self-help guru convicted of negligent homicide in the deaths of three followers.
s6721,Movie,Exit Afghanistan,"Anders Sømme Hammer, Marius Arnesen, Klaus Erik Okstad, Olav Njaastad","",Norway,"1-Jul-16",2013,TV-MA,"58 min","Documentaries, International Movies","Featuring interviews with participants on all sides, this documentary questions Norway and the West's protracted military involvement in Afghanistan."
s6738,Movie,Famous in Ahmedabad,Hardik Mehta,"",India,"15-Dec-16",2015,TV-14,"29 min","Documentaries, International Movies",Follow an 11-year-old boy as he goes from ordinary child to colorful competitor in his quest for a big win at India’s biggest kite-flying festival.
s6788,Movie,Forever Pure,Maya Zinshtein,"","United Kingdom, Israel, Russia","29-May-17",2016,TV-MA,"87 min","Documentaries, International Movies, Sports Movies",The furor over the addition of two Muslim players to the Beitar Jerusalem soccer club underscores the role of institutionalized racism in Israel.
s6746,Movie,Feel Rich,Peter Spirer,"Quincy Jones, Common, Russell Simmons, Fat Joe, Paul Wall, Quincy Jones III",United States,"23-Aug-17",2017,TV-MA,"70 min",Documentaries,"Talking squarely to the hip-hop generation, musicians, athletes and others outline the benefits of exercise, a healthy diet and spiritual wellness."
s6750,Movie,Figures of Speech,Ari Levinson,Chris Pine,United States,"21-Dec-16",2016,TV-PG,"92 min",Documentaries,"In this documentary, passionate high schoolers travel the country and come of age during a turbulent yearlong prep for a national speech competition."
s6752,Movie,Filmworker,Tony Zierra,Leon Vitali,United States,"1-Nov-18",2017,TV-MA,"94 min",Documentaries,Leon Vitali had a thriving acting career most others would envy. Then he gave it all up to devote himself completely to the vision of Stanley Kubrick.
s6757,Movie,Fire at Sea,Gianfranco Rosi,"Samuele Caruana, Giuseppe Fragapane","Italy, France","21-Mar-17",2016,TV-14,"114 min","Documentaries, International Movies","Heartbreak, hope and nostalgia collide in this complex portrait of Lampedusa, a Mediterranean island where thousands of migrants land each year."
s6773,Movie,Follow Me,Asri Bendacha,Asri Bendacha,"United Arab Emirates, United States, United Kingdom","16-Nov-18",2017,TV-MA,"86 min","Documentaries, International Movies","Aspiring to be an internet celebrity and make big bucks, a filmmaker travels the world to learn the tricks of the trade from social media influencers."
s6776,Movie,Footprints: The Path of Your Life,Juan Manuel Cotelo,"",Spain,"30-Jun-17",2015,PG,"90 min","Documentaries, Faith & Spirituality, International Movies","This documentary follows 10 men who agree to walk the Camino de Santiago, a 500-mile, 40-day trek that will challenge their strength and faith."
s6778,Movie,For Grace,"Mark Helenowski, Kevin Pang","",United States,"2-Mar-16",2015,TV-PG,"92 min",Documentaries,"As chef Curtis Duffy oversees every aspect of opening his own restaurant, Grace, he recalls his turbulent childhood and difficult adult relationships."
